,model,pred_norm_gpu,true_norm_gpu,true_gpu,true_n_gpu,pred_gpu,ub_90_norm,ub_90,pred_n_gpu_90,ub_91_norm,ub_91,pred_n_gpu_91,ub_92_norm,ub_92,pred_n_gpu_92,ub_93_norm,ub_93,pred_n_gpu_93,ub_94_norm,ub_94,pred_n_gpu_94,ub_95_norm,ub_95,pred_n_gpu_95,ub_96_norm,ub_96,pred_n_gpu_96,ub_97_norm,ub_97,pred_n_gpu_97,ub_98_norm,ub_98,pred_n_gpu_98,ub_99_norm,ub_99,pred_n_gpu_99
1511,LSTMQ,0.28801826,0.2643115985811647,16738711.89742864,2406,16841508.943773355,0.30241917300000004,17151044.92746483,2465,0.30241917300000004,17151044.92746483,2465,0.30241917300000004,17151044.92746483,2465,0.30241917300000004,17151044.92746483,2465,0.30241917300000004,17151044.92746483,2465,0.30241917300000004,17151044.92746483,2465,0.30241917300000004,17151044.92746483,2465,0.30241917300000004,17151044.92746483,2465,0.30241917300000004,17151044.92746483,2465,0.30241917300000004,17151044.92746483,2465
1512,LSTMQ,0.28590116,0.2624020886819967,16694729.913342606,2400,16796003.59067017,0.30019621799999996,17103264.306706488,2458,0.30019621799999996,17103264.306706488,2458,0.30019621799999996,17103264.306706488,2458,0.30019621799999996,17103264.306706488,2458,0.30019621799999996,17103264.306706488,2458,0.30019621799999996,17103264.306706488,2458,0.30019621799999996,17103264.306706488,2458,0.30019621799999996,17103264.306706488,2458,0.30019621799999996,17103264.306706488,2458,0.30019621799999996,17103264.306706488,2458
1513,LSTMQ,0.28084955,0.2725119136136199,16927590.795314983,2433,16687423.317282245,0.2948920275,16989255.01964917,2442,0.2948920275,16989255.01964917,2442,0.2948920275,16989255.01964917,2442,0.2948920275,16989255.01964917,2442,0.2948920275,16989255.01964917,2442,0.2948920275,16989255.01964917,2442,0.2948920275,16989255.01964917,2442,0.2948920275,16989255.01964917,2442,0.2948920275,16989255.01964917,2442,0.2948920275,16989255.01964917,2442
1514,LSTMQ,0.27866277,0.2654662890568112,16765308.029842673,2410,16640420.248906175,0.2925959085,16939901.797854293,2435,0.2925959085,16939901.797854293,2435,0.2925959085,16939901.797854293,2435,0.2925959085,16939901.797854293,2435,0.2925959085,16939901.797854293,2435,0.2925959085,16939901.797854293,2435,0.2925959085,16939901.797854293,2435,0.2925959085,16939901.797854293,2435,0.2925959085,16939901.797854293,2435,0.2925959085,16939901.797854293,2435
1515,LSTMQ,0.27697045,0.3063668917750142,17707376.80814282,2545,16604045.198524244,0.2908189725,16901707.994953267,2429,0.2908189725,16901707.994953267,2429,0.2908189725,16901707.994953267,2429,0.2908189725,16901707.994953267,2429,0.2908189725,16901707.994953267,2429,0.2908189725,16901707.994953267,2429,0.2908189725,16901707.994953267,2429,0.2908189725,16901707.994953267,2429,0.2908189725,16901707.994953267,2429,0.2908189725,16901707.994953267,2429
1516,LSTMQ,0.2886408,0.2946597759046095,17437725.321062364,2506,16854889.937831666,0.30307283999999995,17165094.97122606,2467,0.30307283999999995,17165094.97122606,2467,0.30307283999999995,17165094.97122606,2467,0.30307283999999995,17165094.97122606,2467,0.30307283999999995,17165094.97122606,2467,0.30307283999999995,17165094.97122606,2467,0.30307283999999995,17165094.97122606,2467,0.30307283999999995,17165094.97122606,2467,0.30307283999999995,17165094.97122606,2467,0.30307283999999995,17165094.97122606,2467
1517,LSTMQ,0.28115892,0.3008218572232998,17579657.322888367,2527,16694072.975347303,0.29521686599999997,16996237.160617474,2443,0.29521686599999997,16996237.160617474,2443,0.29521686599999997,16996237.160617474,2443,0.29521686599999997,16996237.160617474,2443,0.29521686599999997,16996237.160617474,2443,0.29521686599999997,16996237.160617474,2443,0.29521686599999997,16996237.160617474,2443,0.29521686599999997,16996237.160617474,2443,0.29521686599999997,16996237.160617474,2443,0.29521686599999997,16996237.160617474,2443
1518,LSTMQ,0.32810566,0.2917355275657917,17370370.7375865,2497,17703155.201384503,0.344510943,18055773.49795654,2595,0.344510943,18055773.49795654,2595,0.344510943,18055773.49795654,2595,0.344510943,18055773.49795654,2595,0.344510943,18055773.49795654,2595,0.344510943,18055773.49795654,2595,0.344510943,18055773.49795654,2595,0.344510943,18055773.49795654,2595,0.344510943,18055773.49795654,2595,0.344510943,18055773.49795654,2595
1519,LSTMQ,0.3153246,0.2842039624308518,17196895.241045635,2472,17428436.64848999,0.33109083,17767319.0174173,2554,0.33109083,17767319.0174173,2554,0.33109083,17767319.0174173,2554,0.33109083,17767319.0174173,2554,0.33109083,17767319.0174173,2554,0.33109083,17767319.0174173,2554,0.33109083,17767319.0174173,2554,0.33109083,17767319.0174173,2554,0.33109083,17767319.0174173,2554,0.33109083,17767319.0174173,2554
1520,LSTMQ,0.32027152,0.3127295297543571,17853928.25701176,2566,17534766.694956005,0.33628509599999995,17878965.566206615,2570,0.33628509599999995,17878965.566206615,2570,0.33628509599999995,17878965.566206615,2570,0.33628509599999995,17878965.566206615,2570,0.33628509599999995,17878965.566206615,2570,0.33628509599999995,17878965.566206615,2570,0.33628509599999995,17878965.566206615,2570,0.33628509599999995,17878965.566206615,2570,0.33628509599999995,17878965.566206615,2570,0.33628509599999995,17878965.566206615,2570
1521,LSTMQ,0.31131762,0.2985071375083057,17526342.089637753,2519,17342309.852506146,0.326883501,17676885.881634265,2541,0.326883501,17676885.881634265,2541,0.326883501,17676885.881634265,2541,0.326883501,17676885.881634265,2541,0.326883501,17676885.881634265,2541,0.326883501,17676885.881634265,2541,0.326883501,17676885.881634265,2541,0.326883501,17676885.881634265,2541,0.326883501,17676885.881634265,2541,0.326883501,17676885.881634265,2541
1522,LSTMQ,0.30169186,0.2967603106787903,17486107.205361802,2513,17135411.922466703,0.31677645299999996,17459643.05509285,2509,0.31677645299999996,17459643.05509285,2509,0.31677645299999996,17459643.05509285,2509,0.31677645299999996,17459643.05509285,2509,0.31677645299999996,17459643.05509285,2509,0.31677645299999996,17459643.05509285,2509,0.31677645299999996,17459643.05509285,2509,0.31677645299999996,17459643.05509285,2509,0.31677645299999996,17459643.05509285,2509,0.31677645299999996,17459643.05509285,2509
1523,LSTMQ,0.33469793,0.2671555752413586,16804217.57313328,2415,17844850.71605151,0.35143282649999996,18204553.7883569,2616,0.35143282649999996,18204553.7883569,2616,0.35143282649999996,18204553.7883569,2616,0.35143282649999996,18204553.7883569,2616,0.35143282649999996,18204553.7883569,2616,0.35143282649999996,18204553.7883569,2616,0.35143282649999996,18204553.7883569,2616,0.35143282649999996,18204553.7883569,2616,0.35143282649999996,18204553.7883569,2616,0.35143282649999996,18204553.7883569,2616
1524,LSTMQ,0.31793612,0.2475367729473457,16352335.20758058,2350,17484569.15981965,0.333832926,17826258.15431344,2562,0.333832926,17826258.15431344,2562,0.333832926,17826258.15431344,2562,0.333832926,17826258.15431344,2562,0.333832926,17826258.15431344,2562,0.333832926,17826258.15431344,2562,0.333832926,17826258.15431344,2562,0.333832926,17826258.15431344,2562,0.333832926,17826258.15431344,2562,0.333832926,17826258.15431344,2562
1525,LSTMQ,0.31416678,0.253809229017484,16496809.485078368,2371,17403550.24353513,0.329875119,17741188.2922147,2550,0.329875119,17741188.2922147,2550,0.329875119,17741188.2922147,2550,0.329875119,17741188.2922147,2550,0.329875119,17741188.2922147,2550,0.329875119,17741188.2922147,2550,0.329875119,17741188.2922147,2550,0.329875119,17741188.2922147,2550,0.329875119,17741188.2922147,2550,0.329875119,17741188.2922147,2550
1526,LSTMQ,0.28167427,0.2423514395790175,16232900.765378438,2333,16705150.007004628,0.2957579835,17007868.04385767,2445,0.2957579835,17007868.04385767,2445,0.2957579835,17007868.04385767,2445,0.2957579835,17007868.04385767,2445,0.2957579835,17007868.04385767,2445,0.2957579835,17007868.04385767,2445,0.2957579835,17007868.04385767,2445,0.2957579835,17007868.04385767,2445,0.2957579835,17007868.04385767,2445,0.2957579835,17007868.04385767,2445
1527,LSTMQ,0.25904942,0.2350609975727852,16064979.088492667,2309,16218847.145469243,0.272001891,16497250.039245516,2371,0.272001891,16497250.039245516,2371,0.272001891,16497250.039245516,2371,0.272001891,16497250.039245516,2371,0.272001891,16497250.039245516,2371,0.272001891,16497250.039245516,2371,0.272001891,16497250.039245516,2371,0.272001891,16497250.039245516,2371,0.272001891,16497250.039245516,2371,0.272001891,16497250.039245516,2371
1528,LSTMQ,0.26692745,0.2232342523868101,15792572.164189326,2270,16388179.031968452,0.2802738225,16675048.520069683,2397,0.2802738225,16675048.520069683,2397,0.2802738225,16675048.520069683,2397,0.2802738225,16675048.520069683,2397,0.2802738225,16675048.520069683,2397,0.2802738225,16675048.520069683,2397,0.2802738225,16675048.520069683,2397,0.2802738225,16675048.520069683,2397,0.2802738225,16675048.520069683,2397,0.2802738225,16675048.520069683,2397
1529,LSTMQ,0.25418347,0.2232900600370896,15793857.588887852,2270,16114257.483699635,0.2668926435,16387430.894387428,2355,0.2668926435,16387430.894387428,2355,0.2668926435,16387430.894387428,2355,0.2668926435,16387430.894387428,2355,0.2668926435,16387430.894387428,2355,0.2668926435,16387430.894387428,2355,0.2668926435,16387430.894387428,2355,0.2668926435,16387430.894387428,2355,0.2668926435,16387430.894387428,2355,0.2668926435,16387430.894387428,2355
1530,LSTMQ,0.2456331,0.2199878591795367,15717797.577033993,2259,15930474.192398861,0.257914755,16194458.438521614,2328,0.257914755,16194458.438521614,2328,0.257914755,16194458.438521614,2328,0.257914755,16194458.438521614,2328,0.257914755,16194458.438521614,2328,0.257914755,16194458.438521614,2328,0.257914755,16194458.438521614,2328,0.257914755,16194458.438521614,2328,0.257914755,16194458.438521614,2328,0.257914755,16194458.438521614,2328
1531,LSTMQ,0.23384961,0.2270281755532934,15879958.078451728,2282,15677197.600250244,0.2455420905,15928518.016765568,2289,0.2455420905,15928518.016765568,2289,0.2455420905,15928518.016765568,2289,0.2455420905,15928518.016765568,2289,0.2455420905,15928518.016765568,2289,0.2455420905,15928518.016765568,2289,0.2455420905,15928518.016765568,2289,0.2455420905,15928518.016765568,2289,0.2455420905,15928518.016765568,2289,0.2455420905,15928518.016765568,2289
1532,LSTMQ,0.23473969,0.2377804356107766,16127616.250291102,2318,15696329.150337668,0.2464766745,15948606.144357363,2292,0.2464766745,15948606.144357363,2292,0.2464766745,15948606.144357363,2292,0.2464766745,15948606.144357363,2292,0.2464766745,15948606.144357363,2292,0.2464766745,15948606.144357363,2292,0.2464766745,15948606.144357363,2292,0.2464766745,15948606.144357363,2292,0.2464766745,15948606.144357363,2292,0.2464766745,15948606.144357363,2292
1533,LSTMQ,0.23209804,0.2385915613269902,16146299.011955664,2321,15639549.019014146,0.243702942,15888987.006467666,2284,0.243702942,15888987.006467666,2284,0.243702942,15888987.006467666,2284,0.243702942,15888987.006467666,2284,0.243702942,15888987.006467666,2284,0.243702942,15888987.006467666,2284,0.243702942,15888987.006467666,2284,0.243702942,15888987.006467666,2284,0.243702942,15888987.006467666,2284,0.243702942,15888987.006467666,2284
1534,LSTMQ,0.24011928,0.2311890960428174,15975797.088677986,2296,15811959.088696912,0.25212524399999997,16070017.579634568,2310,0.25212524399999997,16070017.579634568,2310,0.25212524399999997,16070017.579634568,2310,0.25212524399999997,16070017.579634568,2310,0.25212524399999997,16070017.579634568,2310,0.25212524399999997,16070017.579634568,2310,0.25212524399999997,16070017.579634568,2310,0.25212524399999997,16070017.579634568,2310,0.25212524399999997,16070017.579634568,2310,0.25212524399999997,16070017.579634568,2310
1535,LSTMQ,0.25275353,0.226671362994103,15871739.569447482,2281,16083522.079317996,0.26539120650000003,16355158.719786707,2351,0.26539120650000003,16355158.719786707,2351,0.26539120650000003,16355158.719786707,2351,0.26539120650000003,16355158.719786707,2351,0.26539120650000003,16355158.719786707,2351,0.26539120650000003,16355158.719786707,2351,0.26539120650000003,16355158.719786707,2351,0.26539120650000003,16355158.719786707,2351,0.26539120650000003,16355158.719786707,2351,0.26539120650000003,16355158.719786707,2351
1536,LSTMQ,0.2532198,0.2635941186451215,16722186.090915224,2403,16093544.176050045,0.26588079,16365681.92135536,2352,0.26588079,16365681.92135536,2352,0.26588079,16365681.92135536,2352,0.26588079,16365681.92135536,2352,0.26588079,16365681.92135536,2352,0.26588079,16365681.92135536,2352,0.26588079,16365681.92135536,2352,0.26588079,16365681.92135536,2352,0.26588079,16365681.92135536,2352,0.26588079,16365681.92135536,2352
1537,LSTMQ,0.24441588,0.2648848618710476,16751915.943610188,2408,15904311.032461088,0.256636674,16166987.120586952,2324,0.256636674,16166987.120586952,2324,0.256636674,16166987.120586952,2324,0.256636674,16166987.120586952,2324,0.256636674,16166987.120586952,2324,0.256636674,16166987.120586952,2324,0.256636674,16166987.120586952,2324,0.256636674,16166987.120586952,2324,0.256636674,16166987.120586952,2324,0.256636674,16166987.120586952,2324
1538,LSTMQ,0.23971546,0.2725360380257957,16928146.45596532,2433,15803279.304232255,0.25170123299999997,16060903.805946676,2308,0.25170123299999997,16060903.805946676,2308,0.25170123299999997,16060903.805946676,2308,0.25170123299999997,16060903.805946676,2308,0.25170123299999997,16060903.805946676,2308,0.25170123299999997,16060903.805946676,2308,0.25170123299999997,16060903.805946676,2308,0.25170123299999997,16060903.805946676,2308,0.25170123299999997,16060903.805946676,2308,0.25170123299999997,16060903.805946676,2308
1539,LSTMQ,0.28259778,0.2582597395498701,16599318.659550533,2386,16725000.107918294,0.296727669,17028710.64981702,2448,0.296727669,17028710.64981702,2448,0.296727669,17028710.64981702,2448,0.296727669,17028710.64981702,2448,0.296727669,17028710.64981702,2448,0.296727669,17028710.64981702,2448,0.296727669,17028710.64981702,2448,0.296727669,17028710.64981702,2448,0.296727669,17028710.64981702,2448,0.296727669,17028710.64981702,2448
1540,LSTMQ,0.2844756,0.2544501632456842,16511572.204578895,2373,16765362.330847878,0.29869938,17071090.98389308,2454,0.29869938,17071090.98389308,2454,0.29869938,17071090.98389308,2454,0.29869938,17071090.98389308,2454,0.29869938,17071090.98389308,2454,0.29869938,17071090.98389308,2454,0.29869938,17071090.98389308,2454,0.29869938,17071090.98389308,2454,0.29869938,17071090.98389308,2454,0.29869938,17071090.98389308,2454
1541,LSTMQ,0.29055595,0.2345362229091787,16052891.886999996,2307,16896054.538934857,0.3050837475,17208317.80238441,2473,0.3050837475,17208317.80238441,2473,0.3050837475,17208317.80238441,2473,0.3050837475,17208317.80238441,2473,0.3050837475,17208317.80238441,2473,0.3050837475,17208317.80238441,2473,0.3050837475,17208317.80238441,2473,0.3050837475,17208317.80238441,2473,0.3050837475,17208317.80238441,2473,0.3050837475,17208317.80238441,2473
1542,LSTMQ,0.2754969,0.2456751135156215,16309455.36938996,2344,16572372.432445556,0.28927174499999997,16868451.590570644,2424,0.28927174499999997,16868451.590570644,2424,0.28927174499999997,16868451.590570644,2424,0.28927174499999997,16868451.590570644,2424,0.28927174499999997,16868451.590570644,2424,0.28927174499999997,16868451.590570644,2424,0.28927174499999997,16868451.590570644,2424,0.28927174499999997,16868451.590570644,2424,0.28927174499999997,16868451.590570644,2424,0.28927174499999997,16868451.590570644,2424
1543,LSTMQ,0.27059358,0.2335854588423886,16030992.817467364,2304,16466979.532734675,0.284123259,16757789.045874221,2409,0.284123259,16757789.045874221,2409,0.284123259,16757789.045874221,2409,0.284123259,16757789.045874221,2409,0.284123259,16757789.045874221,2409,0.284123259,16757789.045874221,2409,0.284123259,16757789.045874221,2409,0.284123259,16757789.045874221,2409,0.284123259,16757789.045874221,2409,0.284123259,16757789.045874221,2409
1544,LSTMQ,0.24897233,0.2509798014979322,16431638.921578417,2362,16002248.241920728,0.2614209465,16269821.190519573,2338,0.2614209465,16269821.190519573,2338,0.2614209465,16269821.190519573,2338,0.2614209465,16269821.190519573,2338,0.2614209465,16269821.190519573,2338,0.2614209465,16269821.190519573,2338,0.2614209465,16269821.190519573,2338,0.2614209465,16269821.190519573,2338,0.2614209465,16269821.190519573,2338,0.2614209465,16269821.190519573,2338
1545,LSTMQ,0.26052585,0.2564836886053968,16558410.652522212,2380,16250581.814819833,0.2735521425,16530571.442063633,2376,0.2735521425,16530571.442063633,2376,0.2735521425,16530571.442063633,2376,0.2735521425,16530571.442063633,2376,0.2735521425,16530571.442063633,2376,0.2735521425,16530571.442063633,2376,0.2735521425,16530571.442063633,2376,0.2735521425,16530571.442063633,2376,0.2735521425,16530571.442063633,2376,0.2735521425,16530571.442063633,2376
1546,LSTMQ,0.24787927,0.2490510633734255,16387214.051335458,2355,15978753.80081593,0.26027323350000003,16245152.027359538,2335,0.26027323350000003,16245152.027359538,2335,0.26027323350000003,16245152.027359538,2335,0.26027323350000003,16245152.027359538,2335,0.26027323350000003,16245152.027359538,2335,0.26027323350000003,16245152.027359538,2335,0.26027323350000003,16245152.027359538,2335,0.26027323350000003,16245152.027359538,2335,0.26027323350000003,16245152.027359538,2335,0.26027323350000003,16245152.027359538,2335
1547,LSTMQ,0.26678345,0.2399880877000189,16178465.38131622,2325,16385083.868373506,0.2801226225,16671798.598294992,2396,0.2801226225,16671798.598294992,2396,0.2801226225,16671798.598294992,2396,0.2801226225,16671798.598294992,2396,0.2801226225,16671798.598294992,2396,0.2801226225,16671798.598294992,2396,0.2801226225,16671798.598294992,2396,0.2801226225,16671798.598294992,2396,0.2801226225,16671798.598294992,2396,0.2801226225,16671798.598294992,2396
1548,LSTMQ,0.27431113,0.2448802726940595,16291147.699772691,2342,16546885.264834596,0.2880266865,16841690.064579137,2421,0.2880266865,16841690.064579137,2421,0.2880266865,16841690.064579137,2421,0.2880266865,16841690.064579137,2421,0.2880266865,16841690.064579137,2421,0.2880266865,16841690.064579137,2421,0.2880266865,16841690.064579137,2421,0.2880266865,16841690.064579137,2421,0.2880266865,16841690.064579137,2421,0.2880266865,16841690.064579137,2421
1549,LSTMQ,0.26412836,0.2448295687162156,16289979.82860973,2341,16328014.855114458,0.277334778,16611876.13437299,2388,0.277334778,16611876.13437299,2388,0.277334778,16611876.13437299,2388,0.277334778,16611876.13437299,2388,0.277334778,16611876.13437299,2388,0.277334778,16611876.13437299,2388,0.277334778,16611876.13437299,2388,0.277334778,16611876.13437299,2388,0.277334778,16611876.13437299,2388,0.277334778,16611876.13437299,2388
1550,LSTMQ,0.25429967,0.2265974044363478,15870036.072591228,2281,16116755.108767223,0.2670146535,16390053.400708394,2356,0.2670146535,16390053.400708394,2356,0.2670146535,16390053.400708394,2356,0.2670146535,16390053.400708394,2356,0.2670146535,16390053.400708394,2356,0.2670146535,16390053.400708394,2356,0.2670146535,16390053.400708394,2356,0.2670146535,16390053.400708394,2356,0.2670146535,16390053.400708394,2356,0.2670146535,16390053.400708394,2356
1551,LSTMQ,0.2601021,0.2273350798418419,15887027.04391808,2283,16241473.651115956,0.273107205,16521007.870174566,2375,0.273107205,16521007.870174566,2375,0.273107205,16521007.870174566,2375,0.273107205,16521007.870174566,2375,0.273107205,16521007.870174566,2375,0.273107205,16521007.870174566,2375,0.273107205,16521007.870174566,2375,0.273107205,16521007.870174566,2375,0.273107205,16521007.870174566,2375,0.273107205,16521007.870174566,2375
1552,LSTMQ,0.2601842,0.2077545803191856,15436026.910963904,2219,16243238.324248906,0.27319340999999997,16522860.776964165,2375,0.27319340999999997,16522860.776964165,2375,0.27319340999999997,16522860.776964165,2375,0.27319340999999997,16522860.776964165,2375,0.27319340999999997,16522860.776964165,2375,0.27319340999999997,16522860.776964165,2375,0.27319340999999997,16522860.776964165,2375,0.27319340999999997,16522860.776964165,2375,0.27319340999999997,16522860.776964165,2375,0.27319340999999997,16522860.776964165,2375
1553,LSTMQ,0.23919007,0.1815185192132785,14831728.382559828,2132,15791986.470890947,0.2511495735,16049046.330938306,2307,0.2511495735,16049046.330938306,2307,0.2511495735,16049046.330938306,2307,0.2511495735,16049046.330938306,2307,0.2511495735,16049046.330938306,2307,0.2511495735,16049046.330938306,2307,0.2511495735,16049046.330938306,2307,0.2511495735,16049046.330938306,2307,0.2511495735,16049046.330938306,2307,0.2511495735,16049046.330938306,2307
1554,LSTMQ,0.23991981,0.1739535512114318,14657483.5135421,2107,15807671.642292164,0.2519158005,16065515.760909583,2309,0.2519158005,16065515.760909583,2309,0.2519158005,16065515.760909583,2309,0.2519158005,16065515.760909583,2309,0.2519158005,16065515.760909583,2309,0.2519158005,16065515.760909583,2309,0.2519158005,16065515.760909583,2309,0.2519158005,16065515.760909583,2309,0.2519158005,16065515.760909583,2309,0.2519158005,16065515.760909583,2309
1555,LSTMQ,0.21925306,0.1713543405753194,14597615.56476448,2098,15363456.557390545,0.230215713,15599089.921762882,2242,0.230215713,15599089.921762882,2242,0.230215713,15599089.921762882,2242,0.230215713,15599089.921762882,2242,0.230215713,15599089.921762882,2242,0.230215713,15599089.921762882,2242,0.230215713,15599089.921762882,2242,0.230215713,15599089.921762882,2242,0.230215713,15599089.921762882,2242,0.230215713,15599089.921762882,2242
1556,LSTMQ,0.19014165,0.2639633212379955,16730689.981139297,2405,14737730.33218552,0.19964873249999998,14942077.385297606,2148,0.19964873249999998,14942077.385297606,2148,0.19964873249999998,14942077.385297606,2148,0.19964873249999998,14942077.385297606,2148,0.19964873249999998,14942077.385297606,2148,0.19964873249999998,14942077.385297606,2148,0.19964873249999998,14942077.385297606,2148,0.19964873249999998,14942077.385297606,2148,0.19964873249999998,14942077.385297606,2148,0.19964873249999998,14942077.385297606,2148
1557,LSTMQ,0.18269253,0.2141763810110073,15583941.06210523,2240,14577617.519419007,0.19182715649999998,14773958.931892766,2124,0.19182715649999998,14773958.931892766,2124,0.19182715649999998,14773958.931892766,2124,0.19182715649999998,14773958.931892766,2124,0.19182715649999998,14773958.931892766,2124,0.19182715649999998,14773958.931892766,2124,0.19182715649999998,14773958.931892766,2124,0.19182715649999998,14773958.931892766,2124,0.19182715649999998,14773958.931892766,2124,0.19182715649999998,14773958.931892766,2124
1558,LSTMQ,0.1819022,0.2047894069006931,15367729.694928896,2209,14560630.014946831,0.19099730999999998,14756122.052196985,2121,0.19099730999999998,14756122.052196985,2121,0.19099730999999998,14756122.052196985,2121,0.19099730999999998,14756122.052196985,2121,0.19099730999999998,14756122.052196985,2121,0.19099730999999998,14756122.052196985,2121,0.19099730999999998,14756122.052196985,2121,0.19099730999999998,14756122.052196985,2121,0.19099730999999998,14756122.052196985,2121,0.19099730999999998,14756122.052196985,2121
1559,LSTMQ,0.2860231,0.1952288452696199,15147520.064334871,2177,16798624.592397723,0.300324255,17106016.35852042,2459,0.300324255,17106016.35852042,2459,0.300324255,17106016.35852042,2459,0.300324255,17106016.35852042,2459,0.300324255,17106016.35852042,2459,0.300324255,17106016.35852042,2459,0.300324255,17106016.35852042,2459,0.300324255,17106016.35852042,2459,0.300324255,17106016.35852042,2459,0.300324255,17106016.35852042,2459
1560,LSTMQ,0.23304197,0.1957104878443019,15158613.79894397,2179,15659838.03132093,0.24469406849999997,15910290.469389785,2287,0.24469406849999997,15910290.469389785,2287,0.24469406849999997,15910290.469389785,2287,0.24469406849999997,15910290.469389785,2287,0.24469406849999997,15910290.469389785,2287,0.24469406849999997,15910290.469389785,2287,0.24469406849999997,15910290.469389785,2287,0.24469406849999997,15910290.469389785,2287,0.24469406849999997,15910290.469389785,2287,0.24469406849999997,15910290.469389785,2287
1561,LSTMQ,0.21353206,0.1838587927691521,14885632.200673709,2140,15240488.287066365,0.224208663,15469973.237922495,2224,0.224208663,15469973.237922495,2224,0.224208663,15469973.237922495,2224,0.224208663,15469973.237922495,2224,0.224208663,15469973.237922495,2224,0.224208663,15469973.237922495,2224,0.224208663,15469973.237922495,2224,0.224208663,15469973.237922495,2224,0.224208663,15469973.237922495,2224,0.224208663,15469973.237922495,2224
1562,LSTMQ,0.20877033,0.1737810541149237,14653510.366004707,2106,15138138.749948598,0.2192088465,15362506.22394884,2208,0.2192088465,15362506.22394884,2208,0.2192088465,15362506.22394884,2208,0.2192088465,15362506.22394884,2208,0.2192088465,15362506.22394884,2208,0.2192088465,15362506.22394884,2208,0.2192088465,15362506.22394884,2208,0.2192088465,15362506.22394884,2208,0.2192088465,15362506.22394884,2208,0.2192088465,15362506.22394884,2208
1563,LSTMQ,0.2084857,0.170034107294006,14567206.463877453,2094,15132020.858184509,0.218909985,15356082.437596543,2207,0.218909985,15356082.437596543,2207,0.218909985,15356082.437596543,2207,0.218909985,15356082.437596543,2207,0.218909985,15356082.437596543,2207,0.218909985,15356082.437596543,2207,0.218909985,15356082.437596543,2207,0.218909985,15356082.437596543,2207,0.218909985,15356082.437596543,2207,0.218909985,15356082.437596543,2207
1564,LSTMQ,0.19581804,0.1690688512738593,14544973.599342138,2091,14859739.746621013,0.205608942,15070187.270454872,2166,0.205608942,15070187.270454872,2166,0.205608942,15070187.270454872,2166,0.205608942,15070187.270454872,2166,0.205608942,15070187.270454872,2166,0.205608942,15070187.270454872,2166,0.205608942,15070187.270454872,2166,0.205608942,15070187.270454872,2166,0.205608942,15070187.270454872,2166,0.205608942,15070187.270454872,2166
1565,LSTMQ,0.18385664,0.1674881475580089,14508565.049847024,2085,14602639.122839225,0.193049472,14800231.615484,2127,0.193049472,14800231.615484,2127,0.193049472,14800231.615484,2127,0.193049472,14800231.615484,2127,0.193049472,14800231.615484,2127,0.193049472,14800231.615484,2127,0.193049472,14800231.615484,2127,0.193049472,14800231.615484,2127,0.193049472,14800231.615484,2127,0.193049472,14800231.615484,2127
1566,LSTMQ,0.1808796,0.1632817575905185,14411678.73535846,2071,14538650.054584395,0.18992358,14733043.093816426,2118,0.18992358,14733043.093816426,2118,0.18992358,14733043.093816426,2118,0.18992358,14733043.093816426,2118,0.18992358,14733043.093816426,2118,0.18992358,14733043.093816426,2118,0.18992358,14733043.093816426,2118,0.18992358,14733043.093816426,2118,0.18992358,14733043.093816426,2118,0.18992358,14733043.093816426,2118
1567,LSTMQ,0.18134052,0.1728176702776336,14631320.623694967,2103,14548557.157391217,0.190407546,14743445.551763587,2119,0.190407546,14743445.551763587,2119,0.190407546,14743445.551763587,2119,0.190407546,14743445.551763587,2119,0.190407546,14743445.551763587,2119,0.190407546,14743445.551763587,2119,0.190407546,14743445.551763587,2119,0.190407546,14743445.551763587,2119,0.190407546,14743445.551763587,2119,0.190407546,14743445.551763587,2119
1568,LSTMQ,0.18103692,0.1906480102774836,15042009.110025248,2162,14542031.520811873,0.190088766,14736593.633355277,2118,0.190088766,14736593.633355277,2118,0.190088766,14736593.633355277,2118,0.190088766,14736593.633355277,2118,0.190088766,14736593.633355277,2118,0.190088766,14736593.633355277,2118,0.190088766,14736593.633355277,2118,0.190088766,14736593.633355277,2118,0.190088766,14736593.633355277,2118,0.190088766,14736593.633355277,2118
1569,LSTMQ,0.17766964,0.1920211451157326,15073636.699193632,2167,14469654.559214741,0.186553122,14660597.823678289,2107,0.186553122,14660597.823678289,2107,0.186553122,14660597.823678289,2107,0.186553122,14660597.823678289,2107,0.186553122,14660597.823678289,2107,0.186553122,14660597.823678289,2107,0.186553122,14660597.823678289,2107,0.186553122,14660597.823678289,2107,0.186553122,14660597.823678289,2107,0.186553122,14660597.823678289,2107
1570,LSTMQ,0.18743816,0.1901927649341337,15031523.386198845,2161,14679621.000051504,0.196810068,14881062.586556891,2139,0.196810068,14881062.586556891,2139,0.196810068,14881062.586556891,2139,0.196810068,14881062.586556891,2139,0.196810068,14881062.586556891,2139,0.196810068,14881062.586556891,2139,0.196810068,14881062.586556891,2139,0.196810068,14881062.586556891,2139,0.196810068,14881062.586556891,2139,0.196810068,14881062.586556891,2139
