,time,avggpu,avggpumem
4403,1594882500,25123956.54385074,4625088.949536549
4404,1594882800,24547292.884697117,4521638.846756666
4405,1594883100,23869741.0952126,4384992.069578373
4406,1594883400,24043286.808629557,4385349.60435535
4407,1594883700,24081302.83639648,4376486.231140869
4408,1594884000,24176145.19180785,4381181.374239436
4409,1594884300,24317350.997868083,4380195.334901578
4410,1594884600,24304214.14508333,4337533.281525731
4411,1594884900,24625453.26690526,4361745.7893715855
4412,1594885200,24559273.9605489,4355176.012207115
4413,1594885500,24435858.34504187,4322015.243318757
4414,1594885800,24565581.049987547,4337416.712895111
4415,1594886100,24633231.57568999,4334202.766087928
4416,1594886400,24634626.873994205,4326376.507709897
4417,1594886700,24248790.49711448,4282401.887274884
4418,1594887000,23645009.26813243,4196257.114841314
4419,1594887300,23801262.573205072,4185086.017944827
4420,1594887600,23474558.842107262,4130284.4034658736
4421,1594887900,23193777.01370291,4096040.6277066274
4422,1594888200,22315644.741422515,3812589.6082039545
4423,1594888500,22257114.277633604,3802514.747687888
4424,1594888800,22324509.14978824,3807964.288395788
4425,1594889100,22251273.53678751,3808687.906232589
4426,1594889400,22147959.513706245,3804533.829657847
4427,1594889700,22142741.07002234,3807060.4592914735
4428,1594890000,22156739.907741647,3789592.038199696
4429,1594890300,22157385.047254547,3803767.08271726
4430,1594890600,21993966.48314364,3767925.540859395
4431,1594890900,21999757.16027355,3777537.812892708
4432,1594891200,21912649.13453832,3761832.4809279256
4433,1594891500,22005486.723216027,3768999.560326462
4434,1594891800,21974172.77472845,3753750.20374613
4435,1594892100,22035008.19147934,3724928.3218637817
4436,1594892400,22041399.332574643,3734305.3321229112
4437,1594892700,21901243.927833505,3716870.9650026006
4438,1594893000,22483904.394301336,3697296.209778459
4439,1594893300,22446319.55588837,3689157.107346518
4440,1594893600,21993227.969987854,3554650.445587889
4441,1594893900,21835932.995059565,3518674.560618539
4442,1594894200,21736395.995172992,3507010.0904338127
4443,1594894500,21741728.444053147,3492097.3040576256
4444,1594894800,21926732.345230214,3516343.739288481
4445,1594895100,21933623.02454853,3499529.4369317954
4446,1594895400,21994872.564847205,3517023.7631615745
4447,1594895700,21890737.53750929,3510919.6146264207
4448,1594896000,21776100.636764448,3506824.920858228
4449,1594896300,21569487.516187817,3494135.974455739
4450,1594896600,21375655.88480013,3472419.304760379
4451,1594896900,21379932.61350202,3469540.68840288
4452,1594897200,21072513.21038033,3402701.8579484727
4453,1594897500,20922065.79879084,3300331.9366252422
4454,1594897800,21460452.9726654,3409457.998443022
4455,1594898100,21361230.40476671,3396634.662343003
4456,1594898400,21705568.92403312,3472118.204738384
4457,1594898700,21561233.227685235,3456164.832665751
4458,1594899000,21500585.196635302,3462635.304155873
4459,1594899300,21282499.95959502,3453838.4437955166
4460,1594899600,20997708.46085796,3335565.667195682
4461,1594899900,20693064.799588755,3258928.305462461
4462,1594900200,22206203.12727099,3412299.5930216582
4463,1594900500,20715307.288189813,3265268.975009844
4464,1594900800,20256384.059947927,3222841.3752135863
4465,1594901100,20217634.585267182,3227214.3544997
4466,1594901400,19881473.12701177,3187773.73411104
4467,1594901700,19602098.83394305,3158685.091643814
4468,1594902000,21105830.133207213,3334716.5428820048
4469,1594902300,21102181.699547622,3348007.3959561167
4470,1594902600,21401844.34393236,3473852.581664026
4471,1594902900,21071976.21039557,3323214.397513516
4472,1594903200,21204731.525669817,3343725.757009774
4473,1594903500,21210096.79154118,3356973.585867776
4474,1594903800,22003043.599788763,3509988.3218851774
4475,1594904100,21847016.50998618,3476781.31888926
4476,1594904400,21823062.56842058,3428854.88647715
4477,1594904700,21763627.712332115,3424692.1258552354
4478,1594905000,21634927.467010703,3427405.7057727124
4479,1594905300,22001216.423198275,3419970.749301984
4480,1594905600,25573417.29435944,3447957.2975381706
4481,1594905900,26691623.26665616,3471700.4492635485
4482,1594906200,25786504.255199403,3444377.5322388047
4483,1594906500,25604307.39486843,3442927.5941970604
4484,1594906800,24479865.50304845,3391567.2069901424
4485,1594907100,25732764.96869637,3574044.044502095
4486,1594907400,24723027.26528348,3522953.0858149324
4487,1594907700,24445217.6438324,3489990.602639834
4488,1594908000,23779173.57259731,3453670.915322047
4489,1594908300,22904462.042690527,3385519.8936790256
4490,1594908600,22462798.785836782,3376668.3014494213
4491,1594908900,22246609.303808566,3355835.134189028
4492,1594909200,21997403.98911677,3363994.233079656
4493,1594909500,21942042.5172549,3374650.9483260545
4494,1594909800,21630671.003558997,3351802.543133386
4495,1594910100,21722017.496352587,3349299.022420952
4496,1594910400,22951188.846248887,3431666.847549092
4497,1594910700,22797597.098373394,3402545.871450818
4498,1594911000,22857524.729822222,3399532.135806099
4499,1594911300,21328011.20566885,3229351.7687486205
4500,1594911600,20471911.0674502,3123386.041176976
4501,1594911900,20900432.915987883,3242888.5258105737
4502,1594912200,20799619.434212614,3284462.725614273
4503,1594912500,20966402.88964404,3510890.006637594
4504,1594912800,20440566.579272825,3454978.721207832
4505,1594913100,20540017.553670783,3450429.6578479256
4506,1594913400,21140759.503524978,3378754.6565032587
4507,1594913700,20652749.754250683,3233713.7278901506
4508,1594914000,20393426.28883205,3190416.5581901185
4509,1594914300,20149332.01429366,3122520.251497964
4510,1594914600,20915073.5738316,3194766.9614654547
4511,1594914900,20665218.939711023,3176821.631323463
4512,1594915200,20592045.282993823,3161672.3291741945
4513,1594915500,20417412.761379443,3155452.098586303
4514,1594915800,20550375.808741745,3160481.792266129
4515,1594916100,20556244.628392227,3148989.7715434325
4516,1594916400,20698749.19975563,3220730.632866178
4517,1594916700,20327447.638096098,3334827.191768656
4518,1594917000,20311408.33572754,3340809.254742377
4519,1594917300,20210975.310150526,3329868.0713048778
4520,1594917600,20712020.33119104,3527632.6348656523
4521,1594917900,20409356.332142904,3486943.117720052
4522,1594918200,20319753.559423443,3501237.8259501685
4523,1594918500,19970029.83482433,3414032.602766189
4524,1594918800,20078240.07863005,3403751.49615329
4525,1594919100,19470514.4813994,3437006.236304742
4526,1594919400,19184399.179683857,3457342.6697682003
4527,1594919700,19126493.25000123,3447030.0425412823
4528,1594920000,19194936.962513063,3475445.130196681
4529,1594920300,19929252.91486899,3691309.047089873
4530,1594920600,20494935.270650458,3756911.963604737
4531,1594920900,20543762.12542618,3767355.733183819
4532,1594921200,21185092.686501864,3852000.445243933
4533,1594921500,21339235.195539985,3978558.50005414
4534,1594921800,21222149.37734629,3987844.613898578
4535,1594922100,21235576.10663276,3991127.336061503
4536,1594922400,21163699.84129992,3979548.252912532
4537,1594922700,21426953.155336563,4025843.25155014
4538,1594923000,21459171.456119705,4031727.9390356448
4539,1594923300,21474503.46689328,4046530.2098113033
4540,1594923600,21159831.62000154,4004657.686005412
4541,1594923900,21597225.960001778,4202217.858642313
4542,1594924200,21334291.150429904,4119241.909207715
4543,1594924500,21118453.8282328,4076906.664310328
4544,1594924800,21219058.036760755,4105120.3395407135
4545,1594925100,21589671.14155965,4160064.4710836927
4546,1594925400,21416839.93652207,4121429.219657521
4547,1594925700,21797499.57942632,4132910.157540005
4548,1594926000,22468748.192716308,4055947.7072618217
4549,1594926300,23732672.533948567,4114991.087321339
4550,1594926600,23229740.742067315,4023254.073972795
4551,1594926900,23121804.62923093,4003394.266910606
4552,1594927200,23239411.740043417,4007359.0777253527
4553,1594927500,23383183.269580837,4081209.147168919
4554,1594927800,23326521.52567045,4075175.8351463145
4555,1594928100,25001117.46883997,4398143.6144991005
4556,1594928400,24897725.201469336,4463165.021181828
4557,1594928700,25270145.80500284,4495529.723703417
4558,1594929000,25226191.153595347,4501786.766236595
4559,1594929300,25246184.417775,4500480.6288202815
4560,1594929600,24890596.39003635,4459264.634664218
4561,1594929900,24337347.94949034,4419546.039535564
4562,1594930200,23975223.542809416,4369019.980115528
4563,1594930500,24457390.00084121,4434959.130666849
4564,1594930800,24202807.328067917,4380881.065237861
4565,1594931100,24556618.71109814,4413390.430475854
4566,1594931400,24338004.309508257,4380776.877301491
4567,1594931700,24011389.19357471,4343140.644971791
4568,1594932000,25135447.40185036,4449505.062089122
4569,1594932300,25632548.653119296,4699433.06973187
4570,1594932600,25527126.83675974,4676384.475925417
4571,1594932900,25672957.480440345,4696793.170442157
4572,1594933200,25733372.37937301,4673460.277222446
4573,1594933500,26848946.95025573,4967703.587883021
4574,1594933800,27221409.510131262,4973780.696659513
4575,1594934100,27091744.407252558,4969926.419321398
4576,1594934400,26024868.72046614,4975443.730672663
4577,1594934700,26025085.616799347,5051844.785753053
4578,1594935000,26052826.46432508,5010008.965646332
4579,1594935300,25956055.32646959,4991716.603970513
4580,1594935600,26357057.840474304,5041079.794003644
4581,1594935900,26818126.930025738,5087882.727382363
4582,1594936200,27166527.681925982,5144264.8141367
4583,1594936500,26972613.540097013,5130242.930024781
4584,1594936800,26828374.449837577,4992449.081613771
4585,1594937100,26442325.302759293,4896957.372935992
4586,1594937400,26000497.692818344,4853578.414888524
4587,1594937700,26221888.194259133,4840658.199756526
4588,1594938000,26346163.04562955,5033868.603499731
4589,1594938300,26597017.3507414,4992478.920658257
4590,1594938600,26534399.837428667,4958723.552840011
4591,1594938900,26228299.05150766,4925373.112198947
4592,1594939200,25869387.471385937,4865479.52081266
4593,1594939500,25800916.180273894,4851040.764674815
4594,1594939800,25837532.093179688,4858236.192988735
4595,1594940100,25747600.06910792,4841395.785381359
4596,1594940400,25282882.89665612,4750821.507756804
4597,1594940700,25148401.25838196,4701060.4070778
4598,1594941000,24697188.043107357,4637197.991734822
4599,1594941300,24206070.89226212,4587175.228699302
4600,1594941600,23613452.91966005,4493034.238062624
4601,1594941900,23137620.628879014,4404618.580802312
4602,1594942200,22792793.568742637,4339514.651083258
4603,1594942500,22280157.050580144,4347628.361028023
4604,1594942800,22248393.12362803,4410879.322056979
4605,1594943100,22157370.716671083,4402206.30461145
4606,1594943400,24967551.20946972,4544040.814725616
4607,1594943700,24946126.521302845,4563270.960755787
4608,1594944000,25003335.529981744,4567938.208173876
4609,1594944300,24894387.21351328,4524596.997357066
4610,1594944600,24765890.380459983,4489838.273296342
4611,1594944900,24724103.73664936,4511914.266972383
4612,1594945200,25860166.87347881,4691933.054330908
4613,1594945500,26754583.74495735,4796999.380730814
4614,1594945800,26802499.352599893,4811096.798669446
4615,1594946100,26758461.490666702,4789208.916736791
4616,1594946400,26593015.921688728,4759233.007776787
4617,1594946700,26612866.526485696,4771477.206333633
4618,1594947000,27704577.649870276,4844843.778116953
4619,1594947300,26484628.918841094,4652791.919671165
4620,1594947600,25163068.151682403,4439906.920672634
4621,1594947900,25173314.110424947,4419192.619555494
4622,1594948200,25354152.756425496,4452036.914119204
4623,1594948500,25302676.46714035,4455345.930567545
4624,1594948800,25669974.53124841,4438147.699682374
4625,1594949100,25581097.01420692,4478027.869934055
4626,1594949400,25203045.77200801,4451281.178807387
4627,1594949700,24828692.257465616,4408085.377360703
4628,1594950000,24107873.494363066,4315372.456649303
4629,1594950300,23629884.399572417,4250102.885265958
4630,1594950600,23166276.296635915,4187692.552106459
4631,1594950900,23035916.213846013,4169652.679628188
4632,1594951200,24252710.240335505,4282487.630696798
4633,1594951500,24215130.235182628,4312741.177426342
4634,1594951800,24483228.200801626,4281524.322773213
4635,1594952100,24241597.265820645,4247339.907185809
4636,1594952400,24273379.078474395,4229300.179771611
4637,1594952700,24305837.55682973,4238223.754446735
4638,1594953000,24028862.19237169,4229072.200152253
4639,1594953300,23997664.92601353,4215709.819454887
4640,1594953600,24098133.290121354,4214161.822535462
4641,1594953900,23902014.673241377,4170662.868584943
4642,1594954200,23885633.09315403,4136083.526282008
4643,1594954500,23950840.498297367,4152159.70301972
4644,1594954800,23977118.08302937,4159742.629950615
4645,1594955100,23925499.813188225,4146576.304268302
4646,1594955400,23801006.9552086,4136013.1200605975
4647,1594955700,24205838.74071867,4160358.878455212
4648,1594956000,24239849.2833278,4164594.4288732577
4649,1594956300,24176972.600688186,4158409.5555976015
4650,1594956600,23625996.56687249,4112507.727665326
4651,1594956900,23523429.911457773,4118007.252593022
4652,1594957200,23418085.923642054,4121882.704040407
4653,1594957500,23513203.953294348,4164513.160428557
4654,1594957800,23641375.69748646,4227296.814242124
4655,1594958100,24671678.64679544,4428539.679311205
4656,1594958400,26025226.78601491,4539361.237098827
4657,1594958700,25932006.46714691,4540173.55576106
4658,1594959000,27079459.49988694,4721252.868218231
4659,1594959300,27385806.78897734,4779238.632842309
4660,1594959600,27129210.75319819,4761450.900133387
4661,1594959900,26676747.433901977,4713401.948277134
4662,1594960200,26606924.44834171,4703835.964005501
4663,1594960500,26860813.784401767,4796843.7582903225
4664,1594960800,27206935.64977731,4836436.291906801
4665,1594961100,26521978.32048318,4732898.223345873
4666,1594961400,25875228.78677608,4584847.685771061
4667,1594961700,25492559.866677705,4444919.618133789
4668,1594962000,24822127.724876307,4288859.516362903
4669,1594962300,24006673.65108141,4168617.142153914
4670,1594962600,23673680.720501013,4166762.113447108
4671,1594962900,23271380.49899108,4135297.105491855
4672,1594963200,22864418.40196204,4137238.147481064
4673,1594963500,23590605.3401304,4135352.326022525
4674,1594963800,23580766.01017199,4124364.120889177
4675,1594964100,23247898.196220662,4070447.771258464
4676,1594964400,23047276.43619254,4041757.663493502
4677,1594964700,22841998.88704305,4034295.761380777
4678,1594965000,23025566.1470617,4019669.057165925
4679,1594965300,22929471.52037112,3995338.957550534
4680,1594965600,23179660.05631915,3952234.1092921584
4681,1594965900,22796886.33184158,3847648.7030760488
4682,1594966200,22571707.95454339,3838874.4816450896
4683,1594966500,22580580.333504315,3832975.838917355
4684,1594966800,23380357.666924816,3894846.022827687
4685,1594967100,23213377.06310331,3846687.152993557
4686,1594967400,23115951.363177907,3780523.461258064
4687,1594967700,22999355.963669453,3745041.756916604
4688,1594968000,22879023.133147128,3723830.144374914
4689,1594968300,22950703.60475723,3728793.8105699527
4690,1594968600,22917663.226515718,3726311.081259818
4691,1594968900,22826322.852622,3728337.6444092
4692,1594969200,22665963.402622,3738669.238401716
4693,1594969500,22591176.624327835,3739175.876345587
4694,1594969800,22800683.17523091,3742614.14617626
4695,1594970100,22536398.309239328,3771393.2535032793
4696,1594970400,22549918.81622141,3728239.559968843
4697,1594970700,22602641.887428127,3724725.9611686086
4698,1594971000,23189440.806317143,3746844.079844954
4699,1594971300,23068537.873226017,3737876.3647795934
4700,1594971600,22891524.37781606,3738070.026042342
4701,1594971900,22825384.401074268,3738275.048034395
4702,1594972200,23649400.693503,3840084.4039288713
4703,1594972500,23676867.044432547,3831529.434935247
4704,1594972800,24205407.137129813,3866195.924205508
4705,1594973100,23685092.58672171,3853205.691518756
4706,1594973400,23557270.12541791,3945054.138074288
4707,1594973700,24850877.2884672,3920232.4010826168
4708,1594974000,24899883.90603616,3887655.221236829
4709,1594974300,25640447.136272427,3947085.903939703
4710,1594974600,25009356.144115068,3882366.178476145
4711,1594974900,24915096.7510242,3868392.760512456
4712,1594975200,24733669.42646933,3864891.052759618
4713,1594975500,24738400.191372685,3884310.7294290937
4714,1594975800,24684741.536491543,3862064.385047442
4715,1594976100,24966066.31603256,3887298.18733962
4716,1594976400,24862949.659400716,3869307.98510467
4717,1594976700,24703308.94056533,3846726.75281001
4718,1594977000,24998371.973533105,3888361.9863686287
4719,1594977300,24943433.698401347,3903173.6824790463
4720,1594977600,24567187.498895984,3863066.343247535
4721,1594977900,24033130.88339076,3833868.2296886113
4722,1594978200,23835272.44616419,3808116.033928232
4723,1594978500,23767925.417364378,3792191.185944164
4724,1594978800,24113254.64612626,3818650.814392548
4725,1594979100,24020468.944595996,3799438.878604431
4726,1594979400,23744717.66364868,3740024.5442235232
4727,1594979700,23559293.48211632,3702327.516134016
4728,1594980000,23205256.525377102,3641655.134198047
4729,1594980300,23062560.674032997,3625984.2818832863
4730,1594980600,23144240.20054947,3645255.788120244
4731,1594980900,23136802.80431925,3653132.601660672
4732,1594981200,20521928.43947077,3409223.241345256
4733,1594981500,20624578.270938065,3410146.11839117
4734,1594981800,20302158.07245,3312919.843794549
4735,1594982100,20016519.276434187,3264731.600304874
4736,1594982400,19717871.39539801,3240626.2230058387
4737,1594982700,19452140.464802574,3239599.1648349822
4738,1594983000,19181034.825028207,3282295.9790438428
4739,1594983300,19079793.63665358,3257554.1160216923
4740,1594983600,18491650.964711394,3169245.8370379047
4741,1594983900,19123422.120051853,3240436.846305936
4742,1594984200,19071479.414460767,3206171.371096673
4743,1594984500,18783569.48295679,3137884.4510061224
4744,1594984800,18377655.082219917,3081756.4648546847
4745,1594985100,18235165.28027489,3083748.012207773
4746,1594985400,18337765.639358576,3080231.270868717
4747,1594985700,17944732.093959637,3043070.818823507
4748,1594986000,17846944.08916396,3024481.919413893
4749,1594986300,17819002.02533495,3027951.3148962604
4750,1594986600,17926684.687906332,3032745.1582620363
4751,1594986900,17840396.13681678,3041462.3993558357
4752,1594987200,17676185.39190913,3029123.0746003003
4753,1594987500,17701611.98060904,3022723.623362144
4754,1594987800,18362886.67958817,3121197.0828971555
4755,1594988100,18368891.12883525,3132126.330837861
4756,1594988400,18450772.01079513,3128735.431618849
4757,1594988700,18535987.17086549,3128280.0604041344
4758,1594989000,18325605.008847725,3116349.405457948
4759,1594989300,18504474.22145889,3137949.609191454
4760,1594989600,19030658.776307657,3260844.2900495445
4761,1594989900,19516368.125180893,3289622.2563190483
4762,1594990200,19299516.105995268,3274814.9680861915
4763,1594990500,20069421.998987757,3282300.652511143
4764,1594990800,21959688.259843163,3400171.4353417214
4765,1594991100,22295697.19165724,3387118.0905282
4766,1594991400,25893985.987964485,3642625.534077943
4767,1594991700,26681279.35718471,3725259.149196576
4768,1594992000,27207991.50095357,3789838.864593106
4769,1594992300,26963531.27345129,3666371.61538716
4770,1594992600,25023410.753444724,3419771.1938993363
4771,1594992900,24456921.373993818,3394248.865751582
4772,1594993200,24058687.97613209,3326205.850288904
4773,1594993500,24662659.8687566,3391215.7747758897
4774,1594993800,24378462.7819428,3410826.203769222
4775,1594994100,24101686.767481696,3470027.729605312
4776,1594994400,22307981.634310063,3490276.836570927
4777,1594994700,21663624.6297303,3425744.4500346878
4778,1594995000,21484934.932303432,3455867.68190994
4779,1594995300,21494437.408774268,3537983.244491714
4780,1594995600,21310677.42931603,3461049.9401502386
4781,1594995900,21212697.5405726,3373057.6942959502
4782,1594996200,21127361.396686137,3325327.6381014963
4783,1594996500,21159960.256392792,3250182.165247808
4784,1594996800,21044219.24319522,3240574.7776617403
4785,1594997100,20814368.17324604,3216195.100687981
4786,1594997400,20653884.97943301,3196346.319825042
4787,1594997700,20637689.398492623,3184645.5292084627
4788,1594998000,20791289.320097,3279132.9928574795
4789,1594998300,20787225.021880973,3315849.415076374
4790,1594998600,21303316.15649903,3340512.2345955586
4791,1594998900,22379810.097046223,3552397.552132463
4792,1594999200,22400352.685071185,3569942.8627438745
4793,1594999500,22354278.13008024,3598479.4117897497
4794,1594999800,22318334.2343,3625665.835811217
4795,1595000100,22250190.50135473,3622094.8263869854
4796,1595000400,22103886.1536848,3611542.574175832
4797,1595000700,22156842.29885114,3674478.800131005
4798,1595001000,22457979.005314413,3760672.379284064
4799,1595001300,23015967.02139933,3919121.431250312
4800,1595001600,22820755.80308923,3815328.2327119145
4801,1595001900,22155638.1758065,3697759.610120072
4802,1595002200,21327114.597311027,3580571.359527105
4803,1595002500,20597488.290308367,3462664.2710154373
4804,1595002800,20366990.818798684,3441718.905761575
4805,1595003100,20324888.879154447,3458965.5559122725
4806,1595003400,20526854.509223484,3525820.416967254
4807,1595003700,20238824.636556048,3449145.519199925
4808,1595004000,20607430.952189207,3503268.608674425
4809,1595004300,20412401.0399339,3500940.7920761006
4810,1595004600,20300607.430446904,3474431.574382048
4811,1595004900,20154687.60822657,3487274.2605101857
4812,1595005200,20198278.047832187,3608008.615509232
4813,1595005500,19883648.98622147,3584700.505625888
4814,1595005800,19655672.628366463,3595465.706048344
4815,1595006100,19426767.74508172,3560120.9837644286
4816,1595006400,19478301.52636376,3574311.657181424
4817,1595006700,19527080.064023424,3589387.193121154
4818,1595007000,19344931.144333307,3569051.69307073
4819,1595007300,19170272.70310295,3531203.924613486
4820,1595007600,19493417.17324722,3610277.081045701
4821,1595007900,19462298.107701626,3645629.755011147
4822,1595008200,19156623.923079472,3631890.320331189
4823,1595008500,19355586.1264484,3613294.0404808815
4824,1595008800,18863715.18258842,3566858.5417623627
4825,1595009100,18818016.60644368,3550004.523314591
4826,1595009400,19032363.568213034,3634274.587395838
4827,1595009700,19495069.93418709,3724640.186718589
4828,1595010000,19401678.273803324,3627634.666882855
4829,1595010300,19450707.00680933,3565303.193741604
4830,1595010600,19912682.546420567,3580335.087943065
4831,1595010900,19861547.20509453,3547222.2890432687
4832,1595011200,18497375.21257607,3342663.023139477
4833,1595011500,18454617.74307071,3417424.019064416
4834,1595011800,18271330.39270464,3395791.8427719027
4835,1595012100,18476934.29513626,3409692.181793104
4836,1595012400,18711935.12595612,3371121.940362466
4837,1595012700,18082241.403225675,3310429.680691521
4838,1595013000,18726783.993071783,3387682.776524094
4839,1595013300,18072693.39834434,3403946.338068949
4840,1595013600,18206594.046140663,3445894.4766964703
4841,1595013900,18570091.44130314,3494201.980369481
4842,1595014200,18627414.75935224,3470326.063356716
4843,1595014500,19541673.11118543,3512174.109831567
4844,1595014800,19418614.128197417,3473707.8171197902
4845,1595015100,22762028.967705198,3804245.203249249
4846,1595015400,22666692.33533817,3790073.3512015296
4847,1595015700,22564789.356295407,3817537.9989853688
4848,1595016000,22389146.81401088,3800235.98588535
4849,1595016300,22508458.484401617,3816450.4252174566
4850,1595016600,22424856.14735892,3848678.95004184
4851,1595016900,22766739.185319364,3914018.0594115513
4852,1595017200,22965803.58023944,4021614.2470003553
4853,1595017500,22906804.41886275,4015895.833083898
4854,1595017800,22758192.33543173,3995738.762448368
4855,1595018100,23031957.322296254,4012606.2385949288
4856,1595018400,23171633.75449853,4132117.001867183
4857,1595018700,23021095.98426054,4279742.924119842
4858,1595019000,22481917.98587616,4267581.3891744
4859,1595019300,22642311.571620826,4353299.452756994
4860,1595019600,22270664.918563243,4335669.500098346
4861,1595019900,22596297.26897541,4557801.233779658
4862,1595020200,22536906.42458983,4567853.995223582
4863,1595020500,22993869.790013596,4721346.052519422
4864,1595020800,23100530.35366944,4744508.902090084
4865,1595021100,22995130.63630603,4753307.166551575
4866,1595021400,22774631.339120954,4732564.3440364655
4867,1595021700,22594565.85619728,4702602.323812675
4868,1595022000,22714511.30892829,4719232.938159992
4869,1595022300,23230967.20744124,4734416.288640149
4870,1595022600,23645642.66140988,4774815.630428124
4871,1595022900,23288939.45994824,4758801.398971731
4872,1595023200,23548954.9238796,4860386.899289052
4873,1595023500,23491058.980620377,4854642.876919742
4874,1595023800,23758159.658889584,4895470.447269008
4875,1595024100,23623604.088289488,4887627.659020019
4876,1595024400,23561605.875505406,4871360.622951029
4877,1595024700,25617351.98475813,5249873.822147564
4878,1595025000,25551483.42076101,5256499.922967932
4879,1595025300,25277448.426930595,5220543.918488225
4880,1595025600,24968845.620948367,5153886.974386788
4881,1595025900,24641405.50951028,5086060.555298097
4882,1595026200,24429955.4408835,5039143.292454765
4883,1595026500,24688655.719051152,5045871.182677109
4884,1595026800,24670384.813056886,5028690.297630987
4885,1595027100,24602005.68828493,4989008.340294143
4886,1595027400,24424133.993917648,4959725.286267937
4887,1595027700,24040166.228926487,5020011.943119787
4888,1595028000,23874388.049550697,5060758.503848568
4889,1595028300,23728160.75999249,5024973.639117268
4890,1595028600,23841324.71781397,5034437.710335949
4891,1595028900,23806178.53805397,5016357.6284938585
4892,1595029200,23662388.48414873,4985004.346608914
4893,1595029500,23691673.702592544,4896145.629585733
4894,1595029800,23779630.5713736,4886364.833213652
4895,1595030100,23720455.44848981,4874865.941249566
4896,1595030400,23830310.45598783,4875008.288666996
4897,1595030700,23985544.04519369,4918935.827395667
4898,1595031000,23968861.490725927,4900815.250733451
4899,1595031300,23898361.5882598,4879735.294425409
4900,1595031600,23749308.540765304,4854566.740538444
4901,1595031900,23721747.80273113,4854143.196993642
4902,1595032200,23973760.708770428,5009089.298726285
4903,1595032500,23858412.265960623,4906649.024045499
4904,1595032800,23694214.433920126,4887070.382810948
4905,1595033100,23802225.39211192,4917807.798428587
4906,1595033400,23810011.75581601,4932184.745967446
4907,1595033700,23927926.99933146,4995731.828796315
4908,1595034000,23606212.44517233,4958822.214930061
4909,1595034300,23384841.25799405,4939948.619970324
4910,1595034600,20277488.6950773,4687446.889781835
4911,1595034900,19705869.740784723,4526544.937178584
4912,1595035200,19411039.06749591,4482205.896914883
4913,1595035500,19162706.970233247,4440841.758497911
4914,1595035800,18841801.57342873,4436116.14209701
4915,1595036100,18523784.26180696,4434773.718409658
4916,1595036400,18293320.77997132,4435289.502536542
4917,1595036700,18619548.432681005,4444215.029510286
4918,1595037000,18552132.76587476,4478833.6733807335
4919,1595037300,18504159.20045124,4481455.256537478
4920,1595037600,18552871.326807026,4476967.946733194
4921,1595037900,18617431.25268876,4518704.290181388
4922,1595038200,18598466.96969722,4486243.281566921
4923,1595038500,18525947.92195881,4421706.8055078825
4924,1595038800,18483509.06060541,4392148.742636718
4925,1595039100,18422343.74403964,4397404.560713201
4926,1595039400,18666215.77736621,4432993.784472459
4927,1595039700,19002767.35793851,4506726.687497849
4928,1595040000,19322279.049483057,4554525.79093049
4929,1595040300,19600692.36881815,4586680.924302729
4930,1595040600,19505131.05195476,4564374.244729567
4931,1595040900,19255601.90696567,4562211.467276738
4932,1595041200,19553696.235715546,4563050.401818161
4933,1595041500,19250893.160926588,4470945.505083137
4934,1595041800,19055588.30817215,4400895.809911961
4935,1595042100,18723002.229790702,4334104.149079286
4936,1595042400,18649563.49926081,4313155.493035142
4937,1595042700,18348483.478505388,4264669.992806626
4938,1595043000,18423980.58685498,4276416.17678933
4939,1595043300,18205863.90327236,4264473.703585948
4940,1595043600,18077488.462349664,4248239.965219105
4941,1595043900,18132574.53837999,4302288.7042057095
4942,1595044200,18033626.05564644,4357431.1495605055
4943,1595044500,17756379.158804063,4362320.062630488
4944,1595044800,17614673.96392369,4331615.918996184
4945,1595045100,17720748.74340566,4364174.7048973
4946,1595045400,17860678.60916916,4409986.510230445
4947,1595045700,18914960.97905241,4511941.77534781
4948,1595046000,18195944.05515577,4324759.626131625
4949,1595046300,17583780.46497023,4191529.627660519
4950,1595046600,17664810.721669678,4282542.374635581
4951,1595046900,17174460.802907243,4237781.173388101
4952,1595047200,17064543.72136615,4217092.865295831
4953,1595047500,16973714.095205683,4247324.91042481
4954,1595047800,17220519.579867102,4318823.788791583
4955,1595048100,17266743.55529003,4304403.167905651
4956,1595048400,17029979.173417255,4272664.95057226
4957,1595048700,16732174.507059664,4221760.183589086
4958,1595049000,16437553.712312594,4154360.8499499294
4959,1595049300,16200084.438730191,4168658.680594896
4960,1595049600,15976389.966063414,4158005.8718249886
4961,1595049900,16279538.048562296,4142953.903622759
4962,1595050200,16374278.290742056,4125239.5967322686
4963,1595050500,16778197.136387862,4231623.56536064
4964,1595050800,16937395.423147563,4279587.431308
4965,1595051100,16683309.291203331,4232292.56222709
4966,1595051400,17187595.196696278,4250480.500100746
4967,1595051700,17041246.03505455,4254839.747263241
4968,1595052000,16972825.31934088,4244434.412245144
4969,1595052300,17128415.17253627,4261737.972662165
4970,1595052600,16956637.25824327,4248091.623518788
4971,1595052900,16662809.107899956,4234173.788761497
4972,1595053200,16475865.974788034,4203336.005755637
4973,1595053500,16553877.274741912,4198014.175784169
4974,1595053800,16626872.202574337,4199316.849054895
4975,1595054100,16466444.91571507,4173701.028536812
4976,1595054400,16458712.710730752,4144170.2380127255
4977,1595054700,16669441.198415628,4164091.338044149
4978,1595055000,17265319.472539447,4217944.965558555
4979,1595055300,17323298.577924304,4185443.615539269
